"site","flux_sitenames","veg_type","roi_id","direction","value","transition_10","transition_25","transition_50","transition_10_lower_ci","transition_25_lower_ci","transition_50_lower_ci","transition_10_upper_ci","transition_25_upper_ci","transition_50_upper_ci","threshold_10","threshold_25","threshold_50","min","max"
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_75","2013-04-03","2013-04-15","2013-05-08","2013-03-31","2013-04-13","2013-05-03","2013-04-08","2013-04-19","2013-05-11",-0.10652,-0.08984,-0.05883,-0.11701,-0.00237
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_75","2014-04-11","2014-04-24","2014-05-14","2014-04-03","2014-04-19","2014-05-09","2014-04-18","2014-04-29","2014-05-20",-0.07534,-0.06469,-0.04586,-0.08241,-0.00975
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_75","2015-04-09","2015-04-24","2015-05-15","2015-04-03","2015-04-18","2015-05-10","2015-04-15","2015-04-30","2015-05-19",-0.08672,-0.07511,-0.05521,-0.0945,-0.01641
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_75","2016-04-02","2016-04-15","2016-05-08","2016-03-25","2016-04-10","2016-04-30","2016-04-09","2016-04-20","2016-05-16",-0.09705,-0.08689,-0.06987,-0.10341,-0.03718
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_75","2017-04-02","2017-04-18","2017-05-09","2017-03-25","2017-04-11","2017-05-03","2017-04-11","2017-04-25","2017-05-15",-0.08431,-0.07548,-0.05958,-0.09022,-0.0294
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_50","2013-04-03","2013-04-15","2013-05-07","2013-03-31","2013-04-13","2013-05-03","2013-04-07","2013-04-19","2013-05-11",-0.12034,-0.10208,-0.06942,-0.13144,-0.00758
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_50","2014-04-11","2014-04-24","2014-05-14","2014-04-04","2014-04-20","2014-05-08","2014-04-18","2014-04-29","2014-05-19",-0.08534,-0.07376,-0.05313,-0.09242,-0.01557
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_50","2015-04-09","2015-04-24","2015-05-15","2015-04-04","2015-04-19","2015-05-11","2015-04-16","2015-04-30","2015-05-19",-0.09596,-0.08378,-0.06277,-0.10328,-0.02237
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_50","2016-03-31","2016-04-12","2016-05-03","2016-03-23","2016-04-07","2016-04-26","2016-04-07","2016-04-18","2016-05-11",-0.10838,-0.09865,-0.08105,-0.11479,-0.04828
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_50","2017-04-01","2017-04-17","2017-05-08","2017-03-25","2017-04-10","2017-05-03","2017-04-09","2017-04-23","2017-05-14",-0.09522,-0.08556,-0.06869,-0.10171,-0.03587
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_50","2018-04-20","2018-05-05","2018-05-23","2018-04-11","2018-04-27","2018-05-16","2018-05-01","2018-05-12","2018-05-29",-0.09717,-0.08882,-0.07372,-0.10256,-0.04631
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_mean","2013-04-04","2013-04-16","2013-05-08","2013-03-31","2013-04-13","2013-05-03","2013-04-08","2013-04-19","2013-05-11",-0.11772,-0.09962,-0.06805,-0.1298,-0.00813
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_mean","2014-04-11","2014-04-24","2014-05-14","2014-04-04","2014-04-20","2014-05-09","2014-04-18","2014-04-29","2014-05-19",-0.0849,-0.07367,-0.05361,-0.09174,-0.0165
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_mean","2015-04-10","2015-04-25","2015-05-16","2015-04-05","2015-04-19","2015-05-11","2015-04-16","2015-05-01","2015-05-19",-0.0953,-0.08365,-0.06324,-0.10286,-0.02561
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_mean","2016-03-31","2016-04-12","2016-05-03","2016-03-23","2016-04-07","2016-04-26","2016-04-07","2016-04-18","2016-05-13",-0.10819,-0.09898,-0.08244,-0.11414,-0.05101
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_mean","2017-03-31","2017-04-16","2017-05-07","2017-03-24","2017-04-09","2017-05-01","2017-04-08","2017-04-23","2017-05-13",-0.09521,-0.08597,-0.06994,-0.1012,-0.03891
"turkeypointenf39","CA-TP4","EN",1000,"rising","grvi_mean","2018-04-20","2018-05-05","2018-05-23","2018-04-11","2018-04-27","2018-05-16","2018-05-01","2018-05-13","2018-05-30",-0.09711,-0.08937,-0.0754,-0.10217,-0.04927
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_90","2018-12-21","2018-11-28","2018-10-27","2019-01-27","2018-12-06","2018-11-07","2018-12-12","2018-11-18","2018-08-27",-0.12967,-0.11373,-0.08672,-0.13998,-0.03404
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_90","2015-12-18","2015-12-02","2015-10-31","2015-12-25","2015-12-08","2015-11-08","2015-12-11","2015-11-25","2015-10-24",-0.08499,-0.07301,-0.0521,-0.09277,-0.01207
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_90","2014-12-11","2014-11-22","2014-10-22","2014-12-20","2014-11-29","2014-10-29","2014-12-03","2014-11-14","2014-10-16",-0.07333,-0.06189,-0.04171,-0.08086,-0.00346
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_90","2013-12-19","2013-11-26","2013-10-22","2013-12-30","2013-12-08","2013-11-01","2013-12-08","2013-11-16","2013-10-14",-0.05867,-0.04802,-0.02998,-0.06554,0.00477
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_90","2012-12-04","2012-11-12","2012-10-14","2012-12-13","2012-11-19","2012-10-21","2012-11-24","2012-11-04","2012-10-08",-0.08424,-0.07266,-0.05198,-0.0918,-0.01288
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_75","2018-12-30","2018-12-02","2018-10-26","2019-02-09","2018-12-10","2018-11-07","2018-12-18","2018-11-22","2018-08-27",-0.14579,-0.12822,-0.0986,-0.15752,-0.03984
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_75","2016-12-08","2016-11-19","2016-10-23","2016-12-21","2016-11-29","2016-11-02","2016-11-26","2016-11-10","2016-10-16",-0.08711,-0.07867,-0.06442,-0.09248,-0.03717
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_75","2015-12-17","2015-12-02","2015-10-31","2015-12-23","2015-12-07","2015-11-07","2015-12-11","2015-11-25","2015-10-24",-0.09267,-0.08052,-0.0588,-0.10095,-0.01699
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_75","2014-12-11","2014-11-20","2014-10-19","2014-12-20","2014-11-27","2014-10-26","2014-12-02","2014-11-12","2014-10-14",-0.08218,-0.07013,-0.0491,-0.0897,-0.00983
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_75","2013-12-24","2013-12-05","2013-10-31","2014-01-02","2013-12-14","2013-11-09","2013-12-16","2013-11-25","2013-10-23",-0.07168,-0.06018,-0.04071,-0.0791,-0.00321
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_75","2012-12-04","2012-11-11","2012-10-11","2012-12-13","2012-11-19","2012-10-18","2012-11-25","2012-11-04","2012-10-05",-0.09273,-0.08052,-0.05957,-0.10087,-0.01908
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_50","2017-12-19","2017-11-25","2017-10-17","2017-12-31","2017-12-06","2017-10-28","2017-12-06","2017-11-13","2017-10-08",-0.09377,-0.08414,-0.06764,-0.09979,-0.03637
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_50","2016-12-15","2016-11-27","2016-11-03","2016-12-25","2016-12-06","2016-11-11","2016-12-03","2016-11-18","2016-10-26",-0.09937,-0.09101,-0.07566,-0.10469,-0.04765
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_50","2015-12-19","2015-12-04","2015-11-04","2015-12-24","2015-12-09","2015-11-11","2015-12-13","2015-11-29","2015-10-29",-0.1043,-0.09048,-0.06766,-0.11289,-0.02282
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_50","2014-12-12","2014-11-19","2014-10-18","2014-12-21","2014-11-27","2014-10-25","2014-12-03","2014-11-11","2014-10-12",-0.09109,-0.0784,-0.05709,-0.09906,-0.01589
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_50","2013-12-24","2013-12-04","2013-10-30","2014-01-01","2013-12-13","2013-11-07","2013-12-15","2013-11-24","2013-10-22",-0.08083,-0.0687,-0.04815,-0.08829,-0.0085
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_50","2012-12-09","2012-11-17","2012-10-16","2012-12-17","2012-11-24","2012-10-22","2012-12-01","2012-11-10","2012-10-10",-0.10534,-0.09218,-0.06938,-0.11413,-0.0251
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_mean","2017-12-22","2017-11-29","2017-10-22","2018-01-02","2017-12-10","2017-11-02","2017-12-09","2017-11-17","2017-10-12",-0.09345,-0.08443,-0.06905,-0.09911,-0.03922
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_mean","2016-12-18","2016-11-30","2016-11-08","2016-12-29","2016-12-10","2016-11-15","2016-12-06","2016-11-21","2016-11-01",-0.09911,-0.09113,-0.07691,-0.10442,-0.04989
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_mean","2015-12-20","2015-12-06","2015-11-06","2015-12-26","2015-12-10","2015-11-14","2015-12-15","2015-11-30","2015-10-31",-0.10324,-0.09079,-0.06824,-0.11163,-0.0261
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_mean","2014-12-14","2014-11-23","2014-10-21","2014-12-23","2014-11-30","2014-10-28","2014-12-05","2014-11-14","2014-10-16",-0.09024,-0.07836,-0.05681,-0.09831,-0.01646
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_mean","2013-12-24","2013-12-05","2013-10-31","2014-01-02","2013-12-13","2013-11-08","2013-12-15","2013-11-25","2013-10-23",-0.07899,-0.06745,-0.04727,-0.08644,-0.00869
"turkeypointenf39","CA-TP4","EN",1000,"falling","grvi_mean","2012-12-10","2012-11-18","2012-10-18","2012-12-18","2012-11-25","2012-10-24","2012-12-02","2012-11-10","2012-10-12",-0.10353,-0.09084,-0.06902,-0.11177,-0.02634
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_90","2013-03-29","2013-04-10","2013-04-30","2013-03-28","2013-04-09","2013-04-29","2013-03-30","2013-04-11","2013-05-01",-26.05249,-20.31159,-9.70786,-29.99419,10.03274
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_90","2014-03-27","2014-04-11","2014-05-02","2014-03-26","2014-04-10","2014-05-01","2014-03-28","2014-04-12","2014-05-03",-27.71166,-21.26345,-10.33809,-31.49598,10.59799
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_90","2015-03-22","2015-04-03","2015-04-24","2015-03-21","2015-04-02","2015-04-23","2015-03-23","2015-04-04","2015-04-25",-31.58563,-25.51932,-15.56081,-34.98937,3.329
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_90","2016-03-25","2016-04-09","2016-05-02","2016-03-24","2016-04-08","2016-04-30","2016-03-26","2016-04-10","2016-05-03",-22.86592,-18.99357,-11.97846,-25.44468,0.96764
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_90","2017-03-11","2017-03-25","2017-04-20","2017-03-10","2017-03-24","2017-04-19","2017-03-12","2017-03-26","2017-04-21",-29.736,-24.36328,-15.17077,-32.96081,2.11449
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_90","2018-04-01","2018-04-16","2018-05-12","2018-03-31","2018-04-15","2018-05-11","2018-04-02","2018-04-17","2018-05-13",-33.75345,-27.30994,-16.41951,-37.54549,4.2319
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_75","2013-03-29","2013-04-10","2013-04-30","2013-03-28","2013-04-09","2013-04-29","2013-03-30","2013-04-11","2013-05-01",-27.89102,-22.3074,-12.00542,-31.75436,7.4576
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_75","2014-03-27","2014-04-11","2014-05-02","2014-03-26","2014-04-10","2014-05-01","2014-03-28","2014-04-12","2014-05-03",-30.1252,-23.72343,-13.00759,-33.90633,7.3275
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_75","2015-03-22","2015-04-02","2015-04-23","2015-03-21","2015-04-01","2015-04-22","2015-03-23","2015-04-04","2015-04-24",-33.19437,-28.15605,-18.97485,-36.30871,-1.75652
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_75","2016-03-26","2016-04-10","2016-05-04","2016-03-25","2016-04-09","2016-05-03","2016-03-27","2016-04-11","2016-05-05",-24.5483,-21.04193,-14.66603,-26.91632,-2.55379
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_75","2017-03-11","2017-03-24","2017-04-19","2017-03-10","2017-03-23","2017-04-17","2017-03-12","2017-03-25","2017-04-20",-32.01028,-27.19203,-18.36525,-35.00397,-2.37838
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_75","2018-04-01","2018-04-15","2018-05-11","2018-03-31","2018-04-14","2018-05-10","2018-04-02","2018-04-16","2018-05-12",-35.25735,-29.34174,-18.90304,-39.15827,1.06944
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_50","2013-03-27","2013-04-09","2013-04-29","2013-03-26","2013-04-08","2013-04-28","2013-03-28","2013-04-10","2013-04-30",-30.89174,-25.32235,-15.44085,-34.39684,3.04917
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_50","2014-03-28","2014-04-11","2014-05-02","2014-03-27","2014-04-10","2014-05-01","2014-03-29","2014-04-12","2014-05-03",-33.64989,-27.8984,-17.46581,-37.55689,2.04008
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_50","2015-03-19","2015-03-30","2015-04-19","2015-03-18","2015-03-29","2015-04-17","2015-03-20","2015-03-31","2015-04-20",-36.25418,-31.77569,-23.11539,-39.30036,-7.61023
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_50","2017-03-10","2017-03-23","2017-04-16","2017-03-09","2017-03-22","2017-04-15","2017-03-11","2017-03-24","2017-04-17",-35.04582,-30.53548,-22.94028,-37.7426,-8.52688
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_50","2018-03-30","2018-04-13","2018-05-10","2018-03-29","2018-04-12","2018-05-09","2018-03-31","2018-04-14","2018-05-11",-39.20943,-33.17449,-22.53406,-42.87624,-2.83079
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_mean","2013-03-29","2013-04-10","2013-04-30","2013-03-28","2013-04-09","2013-04-29","2013-03-30","2013-04-11","2013-05-01",-31.06947,-25.98602,-16.62494,-34.64232,1.388
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_mean","2014-03-27","2014-04-11","2014-05-02","2014-03-26","2014-04-10","2014-05-01","2014-03-28","2014-04-12","2014-05-03",-34.94729,-28.83472,-18.83946,-38.38533,0.13207
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_mean","2015-03-20","2015-04-01","2015-04-20","2015-03-19","2015-03-31","2015-04-19","2015-03-21","2015-04-02","2015-04-21",-36.84178,-31.89823,-23.91531,-39.78422,-8.23479
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_mean","2017-03-10","2017-03-23","2017-04-16","2017-03-09","2017-03-22","2017-04-15","2017-03-11","2017-03-24","2017-04-17",-35.56065,-31.09,-23.57811,-38.25037,-9.33372
"turkeypointenf39","CA-TP4","EN",1000,"rising","nuExG_mean","2018-03-31","2018-04-14","2018-05-10","2018-03-30","2018-04-13","2018-05-09","2018-04-01","2018-04-15","2018-05-11",-39.64963,-33.68149,-23.57208,-43.51335,-3.8059
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_90","2018-11-24","2018-11-05","2018-10-06","2018-11-25","2018-11-07","2018-11-07","2018-11-23","2018-08-27","2018-08-27",-25.42736,-20.67257,-11.98225,-28.70281,4.30633
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_90","2017-12-08","2017-11-22","2017-10-21","2017-12-09","2017-11-23","2017-10-22","2017-12-07","2017-11-21","2017-10-20",-31.57813,-25.94383,-16.39203,-35.23821,1.95461
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_90","2016-11-29","2016-11-16","2016-10-25","2016-11-30","2016-11-17","2016-10-26","2016-11-28","2016-11-15","2016-10-24",-28.79368,-23.78896,-15.31116,-32.01682,1.12076
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_90","2015-12-02","2015-11-13","2015-10-15","2015-12-03","2015-11-14","2015-10-16","2015-12-01","2015-11-12","2015-10-14",-23.10999,-18.92729,-11.42658,-25.96074,3.0171
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_90","2014-11-30","2014-11-10","2014-10-12","2014-12-01","2014-11-11","2014-10-13","2014-11-29","2014-11-09","2014-10-11",-26.06757,-19.90267,-9.67891,-30.04971,10.55123
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_90","2013-12-17","2013-11-29","2013-10-29","2013-12-18","2013-11-30","2013-10-30","2013-12-16","2013-11-28","2013-10-28",-27.76796,-21.51127,-10.5769,-31.64661,9.93383
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_90","2012-12-07","2012-11-18","2012-10-17","2012-12-08","2012-11-19","2012-10-18","2012-12-06","2012-11-17","2012-10-16",-23.90136,-18.13925,-8.20721,-27.68095,11.02975
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_75","2018-11-20","2018-11-01","2018-10-04","2018-11-21","2018-11-07","2018-11-07","2018-11-19","2018-08-27","2018-08-27",-26.08206,-21.52478,-13.6748,-29.01895,1.22065
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_75","2017-12-11","2017-11-26","2017-10-27","2017-12-12","2017-11-27","2017-10-28","2017-12-10","2017-11-25","2017-10-26",-34.38189,-29.06364,-19.9012,-37.65728,-2.50976
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_75","2016-12-01","2016-11-18","2016-10-28","2016-12-02","2016-11-19","2016-10-29","2016-11-30","2016-11-17","2016-10-27",-30.70871,-26.00615,-17.89186,-33.77532,-2.31028
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_75","2015-12-05","2015-11-16","2015-10-20","2015-12-06","2015-11-17","2015-10-21","2015-12-04","2015-11-15","2015-10-19",-25.03186,-21.14228,-14.65249,-27.50613,-1.84152
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_75","2014-11-30","2014-11-11","2014-10-12","2014-12-01","2014-11-12","2014-10-13","2014-11-29","2014-11-10","2014-10-11",-28.06693,-22.35375,-12.09118,-31.93566,7.22305
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_75","2013-12-17","2013-11-29","2013-10-30","2013-12-18","2013-11-30","2013-10-31","2013-12-16","2013-11-28","2013-10-29",-30.29625,-24.03691,-13.32104,-34.1546,7.36258
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_75","2012-12-07","2012-11-18","2012-10-17","2012-12-08","2012-11-19","2012-10-18","2012-12-06","2012-11-17","2012-10-16",-25.82897,-20.09814,-10.31002,-29.59941,8.86321
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_50","2018-11-25","2018-11-06","2018-10-07","2018-11-26","2018-11-07","2018-11-07","2018-11-24","2018-08-27","2018-08-27",-28.36111,-24.2221,-16.82097,-31.11975,-2.76641
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_50","2017-12-15","2017-12-02","2017-11-07","2017-12-16","2017-12-03","2017-11-08","2017-12-14","2017-12-01","2017-11-06",-38.53863,-33.75991,-25.09207,-41.82771,-8.61914
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_50","2016-12-09","2016-11-25","2016-11-06","2016-12-10","2016-11-26","2016-11-07","2016-12-08","2016-11-23","2016-11-05",-34.58207,-30.59316,-23.05905,-37.30501,-9.06068
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_50","2014-12-02","2014-11-13","2014-10-14","2014-12-03","2014-11-14","2014-10-15","2014-12-01","2014-11-12","2014-10-13",-30.86002,-25.50133,-16.03987,-34.30413,1.94879
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_50","2013-12-18","2013-12-01","2013-11-01","2013-12-19","2013-12-02","2013-11-02","2013-12-17","2013-11-30","2013-10-31",-34.2503,-28.31347,-17.39833,-38.35762,2.98562
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_50","2012-12-09","2012-11-20","2012-10-19","2012-12-10","2012-11-21","2012-10-20","2012-12-08","2012-11-19","2012-10-18",-29.06705,-23.30705,-13.70231,-32.59764,5.06955
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_mean","2018-12-04","2018-11-13","2018-10-12","2018-12-05","2018-11-14","2018-11-07","2018-12-03","2018-11-12","2018-08-27",-30.33008,-26.05468,-18.43981,-33.23054,-3.77171
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_mean","2017-12-16","2017-12-02","2017-11-08","2017-12-17","2017-12-03","2017-11-09","2017-12-15","2017-12-01","2017-11-07",-39.23196,-34.17087,-25.84707,-42.35167,-9.45595
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_mean","2016-12-09","2016-11-24","2016-11-06","2016-12-10","2016-11-25","2016-11-07","2016-12-08","2016-11-23","2016-11-05",-35.39308,-30.98528,-23.67822,-38.08822,-9.43105
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_mean","2014-12-04","2014-11-15","2014-10-16","2014-12-05","2014-11-16","2014-10-17","2014-12-03","2014-11-14","2014-10-15",-31.81351,-26.55111,-17.38152,-35.11694,0.06366
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_mean","2013-12-20","2013-12-04","2013-11-05","2013-12-21","2013-12-05","2013-11-06","2013-12-19","2013-12-03","2013-11-04",-35.33852,-29.33426,-18.94774,-39.36626,1.2479
"turkeypointenf39","CA-TP4","EN",1000,"falling","nuExG_mean","2012-12-09","2012-11-21","2012-10-21","2012-12-10","2012-11-22","2012-10-22","2012-12-08","2012-11-20","2012-10-20",-29.30195,-23.91311,-14.69423,-32.77989,3.35956
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_90","2013-04-02","2013-04-14","2013-05-07","2013-03-29","2013-04-12","2013-05-03","2013-04-06","2013-04-18","2013-05-10",-0.15686,-0.07755,0.07345,-0.21245,0.35423
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_90","2014-04-04","2014-04-19","2014-05-09","2014-03-31","2014-04-16","2014-05-05","2014-04-10","2014-04-23","2014-05-12",-0.10584,-0.03299,0.09387,-0.14965,0.32773
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_90","2015-03-31","2015-04-12","2015-05-06","2015-03-27","2015-04-09","2015-05-02","2015-04-04","2015-04-17","2015-05-10",-0.15853,-0.0977,0.00868,-0.19773,0.21474
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_90","2016-03-30","2016-04-13","2016-05-06","2016-03-23","2016-04-08","2016-04-29","2016-04-06","2016-04-18","2016-05-14",-0.13062,-0.08472,-0.00716,-0.15875,0.14297
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_90","2017-03-20","2017-04-04","2017-04-30","2017-03-15","2017-03-30","2017-04-25","2017-03-25","2017-04-10","2017-05-04",-0.15262,-0.1003,-0.00736,-0.18832,0.17137
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_90","2018-04-07","2018-04-23","2018-05-16","2018-04-03","2018-04-17","2018-05-11","2018-04-13","2018-04-30","2018-05-20",-0.18309,-0.12451,-0.02891,-0.21725,0.15806
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_75","2013-04-02","2013-04-14","2013-05-07","2013-03-29","2013-04-12","2013-05-03","2013-04-05","2013-04-18","2013-05-10",-0.18472,-0.10436,0.04836,-0.24111,0.33113
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_75","2014-04-04","2014-04-19","2014-05-09","2014-03-31","2014-04-16","2014-05-05","2014-04-09","2014-04-22","2014-05-11",-0.12538,-0.0526,0.0739,-0.17149,0.30805
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_75","2015-03-29","2015-04-11","2015-05-05","2015-03-25","2015-04-07","2015-05-01","2015-04-03","2015-04-15","2015-05-09",-0.18437,-0.12194,-0.02147,-0.2219,0.17795
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_75","2016-03-30","2016-04-12","2016-05-05","2016-03-22","2016-04-07","2016-04-28","2016-04-06","2016-04-18","2016-05-13",-0.14573,-0.10553,-0.03172,-0.17275,0.10824
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_75","2017-03-20","2017-04-03","2017-04-29","2017-03-15","2017-03-30","2017-04-24","2017-03-25","2017-04-10","2017-05-03",-0.17597,-0.12517,-0.03269,-0.21029,0.1432
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_75","2018-04-06","2018-04-22","2018-05-15","2018-04-01","2018-04-16","2018-05-10","2018-04-12","2018-04-29","2018-05-19",-0.20551,-0.14702,-0.05423,-0.23904,0.12932
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_50","2013-04-02","2013-04-14","2013-05-07","2013-03-29","2013-04-12","2013-05-02","2013-04-05","2013-04-17","2013-05-10",-0.21668,-0.13498,0.01967,-0.27438,0.30282
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_50","2014-04-04","2014-04-18","2014-05-08","2014-03-31","2014-04-15","2014-05-05","2014-04-09","2014-04-22","2014-05-11",-0.15028,-0.08364,0.04154,-0.19648,0.27606
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_50","2015-03-28","2015-04-09","2015-05-04","2015-03-24","2015-04-05","2015-04-28","2015-04-02","2015-04-14","2015-05-08",-0.21181,-0.15587,-0.0562,-0.24574,0.12564
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_50","2016-03-30","2016-04-12","2016-05-05","2016-03-22","2016-04-07","2016-04-27","2016-04-06","2016-04-18","2016-05-14",-0.17045,-0.13257,-0.06401,-0.19444,0.06227
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_50","2017-03-18","2017-04-01","2017-04-27","2017-03-13","2017-03-27","2017-04-21","2017-03-23","2017-04-07","2017-05-01",-0.20901,-0.1571,-0.06724,-0.24137,0.09966
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_50","2018-04-04","2018-04-18","2018-05-13","2018-03-30","2018-04-13","2018-05-08","2018-04-10","2018-04-25","2018-05-17",-0.23675,-0.18391,-0.08841,-0.27167,0.09053
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_mean","2013-04-02","2013-04-14","2013-05-07","2013-03-29","2013-04-12","2013-05-03","2013-04-05","2013-04-18","2013-05-10",-0.21469,-0.13639,0.01212,-0.26983,0.28642
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_mean","2014-04-04","2014-04-19","2014-05-09","2014-03-31","2014-04-16","2014-05-05","2014-04-10","2014-04-23","2014-05-11",-0.15449,-0.0846,0.03651,-0.19702,0.25913
"turkeypointenf39","CA-TP4","EN",1000,"rising","exZavaz_mean","2015-03-30","2015-04-11","2015-05-05","2015-03-26","2015-04-07","2015-04-30","2015-04-04","2015-04-16","2015-05-09",-0.20536,-0.15136,-0.06007,-0.23958,0.11457
