"site","flux_sitenames","veg_type","roi_id","direction","value","transition_10","transition_25","transition_50","transition_10_lower_ci","transition_25_lower_ci","transition_50_lower_ci","transition_10_upper_ci","transition_25_upper_ci","transition_50_upper_ci","threshold_10","threshold_25","threshold_50","min","max"
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_90","2013-03-06","2013-03-22","2013-04-15","2013-03-01","2013-03-18","2013-04-11","2013-03-11","2013-03-27","2013-04-19",0.15211,0.2241,0.34914,0.10398,0.59155
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_90","2014-03-14","2014-03-29","2014-04-19","2014-03-09","2014-03-26","2014-04-15","2014-03-19","2014-04-02","2014-04-21",0.0932,0.16845,0.30839,0.04235,0.56262
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_75","2012-03-10","2012-03-24","2012-04-11","2012-03-02","2012-03-21","2012-04-08","2012-03-16","2012-03-27","2012-04-14",0.04967,0.12548,0.25379,-3e-04,0.5032
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_75","2013-03-04","2013-03-19","2013-04-13","2013-02-28","2013-03-15","2013-04-08","2013-03-09","2013-03-24","2013-04-17",0.10277,0.1734,0.30072,0.05718,0.53957
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_75","2014-03-16","2014-03-31","2014-04-20","2014-03-11","2014-03-27","2014-04-16","2014-03-22","2014-04-04","2014-04-23",0.06785,0.1431,0.27045,0.01992,0.51828
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_50","2012-03-13","2012-03-25","2012-04-12","2012-03-06","2012-03-23","2012-04-09","2012-03-18","2012-03-29","2012-04-15",0.02514,0.09716,0.23013,-0.02435,0.48409
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_50","2013-03-06","2013-03-21","2013-04-13","2013-03-02","2013-03-17","2013-04-08","2013-03-12","2013-03-25","2013-04-17",0.07578,0.14754,0.26559,0.03164,0.49606
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_50","2014-03-16","2014-03-31","2014-04-20","2014-03-11","2014-03-28","2014-04-16","2014-03-22","2014-04-04","2014-04-23",0.031,0.10448,0.23001,-0.01426,0.47117
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_mean","2012-03-11","2012-03-25","2012-04-12","2012-03-04","2012-03-22","2012-04-09","2012-03-17","2012-03-28","2012-04-15",0.02648,0.10284,0.23041,-0.01988,0.47476
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_mean","2013-03-07","2013-03-21","2013-04-14","2013-03-02","2013-03-17","2013-04-09","2013-03-12","2013-03-26","2013-04-18",0.08705,0.15258,0.27433,0.04196,0.49879
"oregonYP","US-Me6","EN",1000,"rising","exZavaz_mean","2014-03-16","2014-03-31","2014-04-20","2014-03-10","2014-03-27","2014-04-16","2014-03-21","2014-04-04","2014-04-23",0.03987,0.11227,0.23609,-0.00729,0.47273
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_90","2014-12-25","2014-11-27","2014-11-09","2015-01-02","2014-12-19","2014-11-16","2014-12-03","2014-11-25","2014-11-04",0.2131,0.26894,0.36288,0.17818,0.54387
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_90","2013-12-17","2013-12-02","2013-11-07","2013-12-22","2013-12-05","2013-11-12","2013-12-11","2013-11-28","2013-11-03",0.10151,0.1796,0.32171,0.0512,0.58885
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_90","2012-12-31","2012-12-24","2012-12-07","2013-01-03","2012-12-26","2012-12-12","2012-12-28","2012-12-20","2012-12-04",0.12197,0.1808,0.29694,0.08218,0.5014
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_75","2014-12-02","2014-11-22","2014-11-01","2014-12-19","2014-11-26","2014-11-02","2014-11-25","2014-11-17","2014-10-27",0.21589,0.26431,0.34769,0.1872,0.50111
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_75","2013-12-18","2013-12-02","2013-11-08","2013-12-24","2013-12-06","2013-11-13","2013-12-12","2013-11-28","2013-11-04",0.07042,0.1494,0.28272,0.0192,0.54329
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_75","2013-01-01","2012-12-24","2012-12-07","2013-01-04","2012-12-26","2012-12-11","2012-12-28","2012-12-20","2012-12-04",0.08551,0.15107,0.26964,0.04733,0.48853
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_50","2014-12-02","2014-11-22","2014-11-02","2014-12-19","2014-11-26","2014-11-03","2014-11-25","2014-11-17","2014-10-28",0.18289,0.22913,0.3083,0.15364,0.45591
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_50","2013-12-19","2013-12-02","2013-11-08","2013-12-25","2013-12-06","2013-11-13","2013-12-13","2013-11-28","2013-11-04",0.04202,0.11879,0.24915,-0.00665,0.49918
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_50","2012-12-31","2012-12-22","2012-12-03","2013-01-03","2012-12-24","2012-12-07","2012-12-27","2012-12-18","2012-11-30",0.06492,0.13364,0.25375,0.0262,0.47407
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_mean","2014-12-04","2014-11-24","2014-11-04","2014-12-19","2014-11-28","2014-11-05","2014-11-25","2014-11-19","2014-10-30",0.18177,0.22622,0.30726,0.15253,0.45717
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_mean","2013-12-19","2013-12-03","2013-11-08","2013-12-25","2013-12-06","2013-11-13","2013-12-13","2013-11-28","2013-11-04",0.04433,0.11756,0.25218,-0.00375,0.50088
"oregonYP","US-Me6","EN",1000,"falling","exZavaz_mean","2012-12-31","2012-12-22","2012-12-02","2013-01-03","2012-12-24","2012-12-07","2012-12-27","2012-12-18","2012-11-29",0.0725,0.1394,0.26063,0.03358,0.47835
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_90","2016-03-05","2016-03-18","2016-04-07","2016-02-27","2016-03-14","2016-04-02","2016-03-11","2016-03-24","2016-04-10",0.23519,0.28455,0.38116,0.2007,0.55223
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_90","2017-03-22","2017-04-07","2017-05-06","2017-03-16","2017-04-01","2017-04-29","2017-03-29","2017-04-15","2017-05-12",0.18274,0.23465,0.32899,0.14797,0.5063
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_90","2018-03-23","2018-04-06","2018-04-20","2018-03-16","2018-04-01","2018-04-16","2018-03-30","2018-04-10","2018-04-23",0.17049,0.22545,0.31815,0.13734,0.48985
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_75","2016-03-04","2016-03-18","2016-04-06","2016-02-27","2016-03-13","2016-04-02","2016-03-11","2016-03-24","2016-04-09",0.1954,0.24836,0.34152,0.16163,0.51815
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_75","2017-03-20","2017-04-07","2017-05-06","2017-03-15","2017-03-31","2017-04-30","2017-03-27","2017-04-14","2017-05-12",0.13942,0.19877,0.29391,0.10527,0.47974
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_75","2018-03-22","2018-04-05","2018-04-20","2018-03-15","2018-04-01","2018-04-16","2018-03-29","2018-04-10","2018-04-24",0.13235,0.18472,0.28131,0.09913,0.46051
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_50","2016-03-04","2016-03-18","2016-04-07","2016-02-28","2016-03-14","2016-04-02","2016-03-11","2016-03-24","2016-04-10",0.16145,0.21539,0.31696,0.12798,0.49385
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_50","2017-03-19","2017-04-06","2017-05-06","2017-03-14","2017-03-31","2017-04-30","2017-03-26","2017-04-13","2017-05-11",0.10033,0.16155,0.26461,0.06371,0.46072
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_50","2018-03-20","2018-04-04","2018-04-19","2018-03-13","2018-03-31","2018-04-15","2018-03-27","2018-04-08","2018-04-22",0.08836,0.14432,0.24294,0.05322,0.4282
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_mean","2016-03-04","2016-03-18","2016-04-06","2016-02-27","2016-03-13","2016-04-01","2016-03-10","2016-03-23","2016-04-09",0.16884,0.22264,0.31584,0.1358,0.48637
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_mean","2017-03-19","2017-04-05","2017-05-04","2017-03-13","2017-03-30","2017-04-27","2017-03-26","2017-04-12","2017-05-09",0.11007,0.16722,0.26407,0.07542,0.44666
"oregonYP","US-Me6","EN",2000,"rising","exZavaz_mean","2018-03-20","2018-04-04","2018-04-18","2018-03-13","2018-03-30","2018-04-15","2018-03-27","2018-04-08","2018-04-21",0.09599,0.15168,0.24275,0.06222,0.42214
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_90","2018-09-15","2018-09-03","2018-08-18","2018-11-02","2018-09-08","2018-08-22","2018-09-08","2018-08-28","2018-08-15",0.24205,0.28302,0.35525,0.21442,0.49575
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_90","2017-11-24","2017-11-14","2017-10-20","2017-11-29","2017-11-18","2017-10-27","2017-11-19","2017-11-08","2017-09-12",0.20268,0.24868,0.33635,0.16964,0.50248
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_90","2016-12-18","2016-12-03","2016-11-07","2016-12-24","2016-12-08","2016-11-13","2016-12-12","2016-11-28","2016-10-29",0.15765,0.22408,0.33482,0.1176,0.54809
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_90","2015-12-14","2015-12-06","2015-11-19","2015-12-18","2015-12-09","2015-11-24","2015-12-10","2015-12-03","2015-11-15",0.23034,0.28842,0.39098,0.19108,0.59023
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_75","2018-09-10","2018-08-31","2018-08-17","2018-09-16","2018-09-05","2018-08-21","2018-09-04","2018-08-26","2018-08-14",0.22,0.26151,0.33134,0.19472,0.46656
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_75","2017-11-23","2017-11-11","2017-10-13","2017-11-28","2017-11-16","2017-10-22","2017-11-17","2017-11-04","2017-09-10",0.1645,0.21631,0.30507,0.13348,0.47631
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_75","2016-12-17","2016-12-03","2016-11-07","2016-12-23","2016-12-07","2016-11-13","2016-12-12","2016-11-28","2016-10-28",0.1119,0.18043,0.29471,0.06975,0.51538
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_75","2015-12-13","2015-12-04","2015-11-15","2015-12-16","2015-12-07","2015-11-20","2015-12-09","2015-12-01","2015-11-11",0.19283,0.2566,0.36005,0.15679,0.55771
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_50","2018-09-11","2018-09-01","2018-08-17","2018-09-19","2018-09-06","2018-08-21","2018-09-05","2018-08-27","2018-08-14",0.18184,0.22218,0.29505,0.15423,0.43259
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_50","2017-11-21","2017-11-08","2017-09-14","2017-11-26","2017-11-13","2017-10-19","2017-11-16","2017-11-02","2017-09-04",0.13028,0.18437,0.27753,0.09416,0.45793
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_50","2016-12-15","2016-12-02","2016-11-03","2016-12-20","2016-12-05","2016-11-10","2016-12-10","2016-11-26","2016-09-04",0.07423,0.14122,0.26441,0.0294,0.49585
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_50","2015-12-12","2015-12-02","2015-11-11","2015-12-15","2015-12-06","2015-11-16","2015-12-08","2015-11-28","2015-11-06",0.16404,0.22707,0.32732,0.12938,0.52134
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_mean","2018-09-10","2018-08-30","2018-08-16","2018-09-18","2018-09-05","2018-08-20","2018-09-04","2018-08-24","2018-08-13",0.19072,0.23069,0.29745,0.1651,0.42768
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_mean","2017-11-24","2017-11-12","2017-10-19","2017-11-29","2017-11-16","2017-10-25","2017-11-19","2017-11-06","2017-08-22",0.12225,0.17738,0.26984,0.0899,0.44656
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_mean","2016-12-16","2016-12-02","2016-11-04","2016-12-22","2016-12-06","2016-11-11","2016-12-11","2016-11-26","2016-09-06",0.08292,0.14912,0.265,0.03993,0.48683
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_mean","2015-12-12","2015-12-03","2015-11-13","2015-12-15","2015-12-06","2015-11-18","2015-12-08","2015-11-29","2015-11-08",0.17032,0.22825,0.32757,0.13524,0.51887
"oregonYP","US-Me6","EN",1000,"rising","exG_90","2012-03-13","2012-03-25","2012-04-12","2012-03-12","2012-03-24","2012-04-11","2012-03-14","2012-03-26","2012-04-13",25.69316,29.01039,35.45774,23.45416,46.88225
"oregonYP","US-Me6","EN",1000,"rising","exG_90","2013-02-22","2013-03-07","2013-04-02","2013-02-21","2013-03-06","2013-04-01","2013-02-23","2013-03-08","2013-04-03",26.67187,30.80098,37.81326,23.96767,51.55597
"oregonYP","US-Me6","EN",1000,"rising","exG_90","2014-03-10","2014-03-20","2014-04-11","2014-03-09","2014-03-19","2014-04-10","2014-03-11","2014-03-21","2014-04-12",24.60259,28.9034,36.36541,22.07554,50.58697
"oregonYP","US-Me6","EN",1000,"rising","exG_75","2012-03-14","2012-03-26","2012-04-12","2012-03-13","2012-03-25","2012-04-11","2012-03-15","2012-03-27","2012-04-13",24.38465,28.01445,34.27435,22.13618,45.86962
"oregonYP","US-Me6","EN",1000,"rising","exG_75","2013-02-22","2013-03-06","2013-04-02","2013-02-21","2013-03-05","2013-04-01","2013-02-23","2013-03-07","2013-04-03",25.31807,29.15195,36.08872,22.82926,49.12629
"oregonYP","US-Me6","EN",1000,"rising","exG_75","2014-03-11","2014-03-21","2014-04-11","2014-03-10","2014-03-20","2014-04-10","2014-03-12","2014-03-22","2014-04-12",23.70187,27.79953,34.73232,21.03873,48.35056
"oregonYP","US-Me6","EN",1000,"rising","exG_50","2012-03-14","2012-03-25","2012-04-11","2012-03-13","2012-03-24","2012-04-10","2012-03-15","2012-03-26","2012-04-12",22.69685,26.09424,32.25652,20.59908,43.36826
"oregonYP","US-Me6","EN",1000,"rising","exG_50","2013-02-21","2013-03-06","2013-04-02","2013-02-20","2013-03-05","2013-04-01","2013-02-22","2013-03-07","2013-04-03",23.63802,27.36187,33.83627,21.20782,46.15385
"oregonYP","US-Me6","EN",1000,"rising","exG_50","2014-03-15","2014-03-25","2014-04-13","2014-03-14","2014-03-24","2014-04-12","2014-03-16","2014-03-26","2014-04-14",23.959,27.69473,33.67962,22.00553,45.28278
"oregonYP","US-Me6","EN",1000,"rising","exG_mean","2012-03-14","2012-03-24","2012-04-10","2012-03-13","2012-03-23","2012-04-09","2012-03-15","2012-03-25","2012-04-11",22.82482,25.8258,31.75638,20.65081,42.68185
"oregonYP","US-Me6","EN",1000,"rising","exG_mean","2013-02-19","2013-03-04","2013-03-31","2013-02-18","2013-03-03","2013-03-30","2013-02-20","2013-03-05","2013-04-01",22.76256,26.45297,33.09159,20.49131,45.34513
"oregonYP","US-Me6","EN",1000,"rising","exG_mean","2014-03-15","2014-03-24","2014-04-13","2014-03-14","2014-03-23","2014-04-12","2014-03-16","2014-03-26","2014-04-14",23.67281,27.08542,33.17419,21.70941,44.46085
"oregonYP","US-Me6","EN",1000,"falling","exG_90","2014-12-05","2014-11-26","2014-11-08","2014-12-19","2014-12-19","2014-11-09","2014-11-25","2014-11-25","2014-11-07",34.07169,36.49597,41.27719,32.49053,49.76272
"oregonYP","US-Me6","EN",1000,"falling","exG_90","2013-12-14","2013-12-01","2013-11-11","2013-12-15","2013-12-02","2013-11-12","2013-12-12","2013-11-30","2013-11-10",27.26061,31.19246,38.23839,24.73233,51.70522
"oregonYP","US-Me6","EN",1000,"falling","exG_90","2012-12-28","2012-12-22","2012-12-09","2012-12-29","2012-12-23","2012-12-10","2012-12-27","2012-12-21","2012-12-08",25.87129,29.44413,35.44039,23.81535,46.42701
"oregonYP","US-Me6","EN",1000,"falling","exG_75","2014-11-27","2014-11-20","2014-11-03","2014-12-19","2014-11-21","2014-11-04","2014-11-25","2014-11-19","2014-11-02",31.86804,34.46251,39.10423,30.16693,47.69379
"oregonYP","US-Me6","EN",1000,"falling","exG_75","2013-12-12","2013-11-30","2013-11-10","2013-12-13","2013-12-01","2013-11-11","2013-12-10","2013-11-29","2013-11-09",26.20247,29.97242,36.74631,23.84247,49.19109
"oregonYP","US-Me6","EN",1000,"falling","exG_75","2012-12-30","2012-12-24","2012-12-10","2012-12-31","2012-12-25","2012-12-11","2012-12-29","2012-12-23","2012-12-09",23.53721,26.95923,33.56632,21.20684,45.43301
"oregonYP","US-Me6","EN",1000,"falling","exG_50","2014-11-30","2014-11-23","2014-11-06","2014-12-19","2014-11-24","2014-11-07","2014-11-25","2014-11-22","2014-11-05",29.55577,31.97687,36.63719,28.16067,44.74549
"oregonYP","US-Me6","EN",1000,"falling","exG_50","2013-12-12","2013-11-30","2013-11-11","2013-12-13","2013-12-01","2013-11-12","2013-12-11","2013-11-29","2013-11-10",25.23349,28.64197,34.58086,22.96415,46.1927
"oregonYP","US-Me6","EN",1000,"falling","exG_50","2012-12-30","2012-12-23","2012-12-10","2012-12-31","2012-12-24","2012-12-11","2012-12-29","2012-12-22","2012-12-09",21.64974,25.58889,31.48816,19.79979,43.15411
"oregonYP","US-Me6","EN",1000,"falling","exG_mean","2014-11-30","2014-11-24","2014-11-08","2014-12-19","2014-11-25","2014-11-09","2014-11-25","2014-11-22","2014-11-07",29.65282,31.69848,36.11583,28.10728,43.91025
"oregonYP","US-Me6","EN",1000,"falling","exG_mean","2013-12-13","2013-12-01","2013-11-12","2013-12-14","2013-12-02","2013-11-13","2013-12-12","2013-11-30","2013-11-11",24.92834,28.24821,34.28815,22.71386,45.44888
"oregonYP","US-Me6","EN",1000,"falling","exG_mean","2012-12-30","2012-12-24","2012-12-10","2012-12-31","2012-12-25","2012-12-11","2012-12-29","2012-12-22","2012-12-09",21.28412,24.65111,31.14144,19.42796,42.60913
"oregonYP","US-Me6","EN",2000,"rising","exG_90","2016-02-07","2016-02-20","2016-03-15","2016-02-06","2016-02-19","2016-03-13","2016-02-09","2016-02-21","2016-03-16",29.22936,32.99008,39.09439,27.10916,50.70841
"oregonYP","US-Me6","EN",2000,"rising","exG_90","2017-03-12","2017-03-23","2017-04-19","2017-03-11","2017-03-22","2017-04-18","2017-03-13","2017-03-24","2017-04-20",27.54845,31.04978,37.16107,25.23517,48.98036
"oregonYP","US-Me6","EN",2000,"rising","exG_90","2018-03-21","2018-04-03","2018-04-18","2018-03-20","2018-04-02","2018-04-17","2018-03-22","2018-04-04","2018-04-19",29.9961,32.88589,38.06472,28.07865,47.76643
"oregonYP","US-Me6","EN",2000,"rising","exG_75","2016-02-08","2016-02-20","2016-03-17","2016-02-07","2016-02-19","2016-03-16","2016-02-09","2016-02-21","2016-03-18",27.90179,31.31306,37.70513,25.58014,49.47822
"oregonYP","US-Me6","EN",2000,"rising","exG_75","2017-03-12","2017-03-23","2017-04-20","2017-03-11","2017-03-22","2017-04-19","2017-03-13","2017-03-24","2017-04-21",26.26739,29.68201,35.99881,23.97066,47.90462
"oregonYP","US-Me6","EN",2000,"rising","exG_75","2018-03-22","2018-04-03","2018-04-17","2018-03-21","2018-04-02","2018-04-16","2018-03-23","2018-04-05","2018-04-18",28.5317,31.03343,35.90923,26.74857,44.89623
"oregonYP","US-Me6","EN",2000,"rising","exG_50","2016-02-08","2016-02-21","2016-03-18","2016-02-07","2016-02-20","2016-03-17","2016-02-09","2016-02-22","2016-03-19",25.87175,29.47337,35.51658,23.58881,47.39616
"oregonYP","US-Me6","EN",2000,"rising","exG_50","2017-03-12","2017-03-25","2017-04-22","2017-03-11","2017-03-24","2017-04-20","2017-03-13","2017-03-26","2017-04-23",24.29153,28.10399,34.39372,22.12582,46.27573
"oregonYP","US-Me6","EN",2000,"rising","exG_50","2018-03-20","2018-04-02","2018-04-15","2018-03-19","2018-04-01","2018-04-14","2018-03-21","2018-04-03","2018-04-16",26.60041,29.09449,33.21172,25.10938,41.21996
"oregonYP","US-Me6","EN",2000,"rising","exG_mean","2016-02-04","2016-02-17","2016-03-11","2016-02-03","2016-02-16","2016-03-10","2016-02-05","2016-02-18","2016-03-12",24.84166,28.36046,34.22944,22.83114,45.37279
"oregonYP","US-Me6","EN",2000,"rising","exG_mean","2017-03-10","2017-03-22","2017-04-17","2017-03-09","2017-03-21","2017-04-16","2017-03-12","2017-03-23","2017-04-18",23.49006,26.98569,32.85426,21.5038,43.95704
"oregonYP","US-Me6","EN",2000,"rising","exG_mean","2018-03-20","2018-04-02","2018-04-16","2018-03-19","2018-04-01","2018-04-15","2018-03-21","2018-04-03","2018-04-17",26.53124,29.03709,33.44147,25.01765,41.2723
"oregonYP","US-Me6","EN",2000,"falling","exG_90","2018-12-08","2018-11-21","2018-09-09","2018-12-09","2018-12-07","2018-09-10","2018-12-07","2018-11-16","2018-09-08",27.57942,30.75509,36.417,25.51455,47.12672
"oregonYP","US-Me6","EN",2000,"falling","exG_90","2017-11-24","2017-11-14","2017-10-20","2017-11-25","2017-11-15","2017-10-21","2017-11-23","2017-11-13","2017-10-19",31.56829,34.39042,39.33304,29.75537,48.71126
"oregonYP","US-Me6","EN",2000,"falling","exG_90","2016-12-25","2016-12-11","2016-11-19","2016-12-26","2016-12-12","2016-11-20","2016-12-24","2016-12-10","2016-11-18",25.48846,29.81193,37.11778,22.86108,50.9209
"oregonYP","US-Me6","EN",2000,"falling","exG_90","2015-12-17","2015-12-10","2015-11-28","2015-12-18","2015-12-11","2015-11-29","2015-12-16","2015-12-09","2015-11-27",28.56512,32.26827,39.52451,26.41485,51.88777
"oregonYP","US-Me6","EN",2000,"falling","exG_75","2018-12-09","2018-11-22","2018-09-06","2018-12-10","2018-12-07","2018-09-07","2018-12-08","2018-11-16","2018-09-05",26.92504,29.81224,34.97446,24.97764,44.63015
"oregonYP","US-Me6","EN",2000,"falling","exG_75","2017-11-24","2017-11-14","2017-10-19","2017-11-25","2017-11-15","2017-10-20","2017-11-23","2017-11-13","2017-10-18",30.23691,32.98465,38.00739,28.36156,47.65277
"oregonYP","US-Me6","EN",2000,"falling","exG_75","2016-12-25","2016-12-11","2016-11-19","2016-12-26","2016-12-12","2016-11-20","2016-12-24","2016-12-10","2016-11-18",24.04347,28.36918,35.55316,21.36318,49.49086
"oregonYP","US-Me6","EN",2000,"falling","exG_75","2015-12-16","2015-12-09","2015-11-27","2015-12-17","2015-12-10","2015-11-28","2015-12-14","2015-12-08","2015-11-26",27.31069,31.1133,38.04358,25.28096,50.12337
"oregonYP","US-Me6","EN",2000,"falling","exG_50","2018-10-30","2018-09-09","2018-08-21","2018-10-31","2018-09-10","2018-08-22","2018-10-28","2018-09-07","2018-08-20",30.00179,31.82212,35.29159,28.77412,41.56555
"oregonYP","US-Me6","EN",2000,"falling","exG_50","2017-11-25","2017-11-14","2017-10-18","2017-11-26","2017-11-15","2017-10-19","2017-11-24","2017-11-13","2017-10-17",28.27916,31.15154,36.35497,26.45224,46.04274
"oregonYP","US-Me6","EN",2000,"falling","exG_50","2016-12-25","2016-12-11","2016-11-20","2016-12-26","2016-12-12","2016-11-21","2016-12-23","2016-12-10","2016-11-19",22.17478,26.41238,33.29986,19.73943,46.50878
"oregonYP","US-Me6","EN",2000,"falling","exG_50","2015-12-16","2015-12-09","2015-11-27","2015-12-17","2015-12-10","2015-11-28","2015-12-15","2015-12-08","2015-11-26",25.34063,29.04741,35.78596,23.34884,47.41214
